"","station","Från Datum Tid (UTC)","Till Datum Tid (UTC)","year","month","Rain","Kvalitet","Latitude","Longitude"
"4559","Stenstugu.csv","1/1/64 6:00","2/1/64 6:00","1964","01",23.8,"Y",57.5979,18.4507
"4560","Stenstugu.csv","2/1/64 6:00","3/1/64 6:00","1964","02",13.5,"Y",57.5979,18.4507
"4561","Stenstugu.csv","3/1/64 6:00","4/1/64 6:00","1964","03",2.2,"Y",57.5979,18.4507
"4562","Stenstugu.csv","4/1/64 6:00","5/1/64 6:00","1964","04",5.9,"Y",57.5979,18.4507
"4563","Stenstugu.csv","5/1/64 6:00","6/1/64 6:00","1964","05",18,"G",57.5979,18.4507
"4564","Stenstugu.csv","6/1/64 6:00","7/1/64 6:00","1964","06",19.6,"Y",57.5979,18.4507
"4565","Stenstugu.csv","7/1/64 6:00","8/1/64 6:00","1964","07",56.6,"Y",57.5979,18.4507
"4566","Stenstugu.csv","8/1/64 6:00","9/1/64 6:00","1964","08",31.2,"Y",57.5979,18.4507
"4567","Stenstugu.csv","9/1/64 6:00","10/1/64 6:00","1964","09",35.6,"Y",57.5979,18.4507
"4568","Stenstugu.csv","10/1/64 6:00","11/1/64 6:00","1964","10",79.9,"Y",57.5979,18.4507
"4569","Stenstugu.csv","11/1/64 6:00","12/1/64 6:00","1964","11",58.3,"Y",57.5979,18.4507
"4570","Stenstugu.csv","12/1/64 6:00","1/1/65 6:00","1964","12",67.2,"Y",57.5979,18.4507
"4571","Stenstugu.csv","1/1/65 6:00","2/1/65 6:00","1965","01",30.2,"Y",57.5979,18.4507
"4572","Stenstugu.csv","2/1/65 6:00","3/1/65 6:00","1965","02",30.1,"Y",57.5979,18.4507
"4573","Stenstugu.csv","3/1/65 6:00","4/1/65 6:00","1965","03",7.1,"Y",57.5979,18.4507
"4574","Stenstugu.csv","4/1/65 6:00","5/1/65 6:00","1965","04",12.8,"Y",57.5979,18.4507
"4575","Stenstugu.csv","5/1/65 6:00","6/1/65 6:00","1965","05",43.3,"Y",57.5979,18.4507
"4576","Stenstugu.csv","6/1/65 6:00","7/1/65 6:00","1965","06",33.1,"Y",57.5979,18.4507
"4577","Stenstugu.csv","7/1/65 6:00","8/1/65 6:00","1965","07",65.4,"Y",57.5979,18.4507
"4578","Stenstugu.csv","8/1/65 6:00","9/1/65 6:00","1965","08",38.9,"Y",57.5979,18.4507
"4579","Stenstugu.csv","9/1/65 6:00","10/1/65 6:00","1965","09",89.1,"Y",57.5979,18.4507
"4580","Stenstugu.csv","10/1/65 6:00","11/1/65 6:00","1965","10",13.4,"Y",57.5979,18.4507
"4581","Stenstugu.csv","11/1/65 6:00","12/1/65 6:00","1965","11",75.6,"Y",57.5979,18.4507
"4582","Stenstugu.csv","12/1/65 6:00","1/1/66 6:00","1965","12",75.5,"Y",57.5979,18.4507
"4583","Stenstugu.csv","1/1/66 6:00","2/1/66 6:00","1966","01",15.7,"Y",57.5979,18.4507
"4584","Stenstugu.csv","2/1/66 6:00","3/1/66 6:00","1966","02",31.8,"Y",57.5979,18.4507
"4585","Stenstugu.csv","3/1/66 6:00","4/1/66 6:00","1966","03",45.6,"Y",57.5979,18.4507
"4586","Stenstugu.csv","4/1/66 6:00","5/1/66 6:00","1966","04",32.8,"Y",57.5979,18.4507
"4587","Stenstugu.csv","5/1/66 6:00","6/1/66 6:00","1966","05",56.6,"Y",57.5979,18.4507
"4588","Stenstugu.csv","6/1/66 6:00","7/1/66 6:00","1966","06",13.3,"Y",57.5979,18.4507
"4589","Stenstugu.csv","7/1/66 6:00","8/1/66 6:00","1966","07",40.4,"Y",57.5979,18.4507
"4590","Stenstugu.csv","8/1/66 6:00","9/1/66 6:00","1966","08",64,"G",57.5979,18.4507
"4591","Stenstugu.csv","9/1/66 6:00","10/1/66 6:00","1966","09",14.6,"Y",57.5979,18.4507
"4592","Stenstugu.csv","10/1/66 6:00","11/1/66 6:00","1966","10",57,"Y",57.5979,18.4507
"4593","Stenstugu.csv","11/1/66 6:00","12/1/66 6:00","1966","11",64.7,"Y",57.5979,18.4507
"4594","Stenstugu.csv","12/1/66 6:00","1/1/67 6:00","1966","12",96.4,"Y",57.5979,18.4507
"4595","Stenstugu.csv","1/1/67 6:00","2/1/67 6:00","1967","01",52.2,"Y",57.5979,18.4507
"4596","Stenstugu.csv","2/1/67 6:00","3/1/67 6:00","1967","02",36.6,"Y",57.5979,18.4507
"4597","Stenstugu.csv","3/1/67 6:00","4/1/67 6:00","1967","03",20.6,"Y",57.5979,18.4507
"4598","Stenstugu.csv","4/1/67 6:00","5/1/67 6:00","1967","04",44.7,"Y",57.5979,18.4507
"4599","Stenstugu.csv","5/1/67 6:00","6/1/67 6:00","1967","05",75.4,"Y",57.5979,18.4507
"4600","Stenstugu.csv","6/1/67 6:00","7/1/67 6:00","1967","06",11.5,"Y",57.5979,18.4507
"4601","Stenstugu.csv","7/1/67 6:00","8/1/67 6:00","1967","07",8.3,"Y",57.5979,18.4507
"4602","Stenstugu.csv","8/1/67 6:00","9/1/67 6:00","1967","08",61.2,"Y",57.5979,18.4507
"4603","Stenstugu.csv","9/1/67 6:00","10/1/67 6:00","1967","09",106.5,"Y",57.5979,18.4507
"4604","Stenstugu.csv","10/1/67 6:00","11/1/67 6:00","1967","10",75.2,"Y",57.5979,18.4507
"4605","Stenstugu.csv","11/1/67 6:00","12/1/67 6:00","1967","11",34.9,"Y",57.5979,18.4507
"4606","Stenstugu.csv","12/1/67 6:00","1/1/68 6:00","1967","12",62.5,"Y",57.5979,18.4507
"4607","Stenstugu.csv","1/1/68 6:00","2/1/68 6:00","1968","01",45.8,"Y",57.5979,18.4507
"4608","Stenstugu.csv","2/1/68 6:00","3/1/68 6:00","1968","02",14.4,"Y",57.5979,18.4507
"4609","Stenstugu.csv","3/1/68 6:00","4/1/68 6:00","1968","03",19.3,"Y",57.5979,18.4507
"4610","Stenstugu.csv","4/1/68 6:00","5/1/68 6:00","1968","04",20.5,"Y",57.5979,18.4507
"4611","Stenstugu.csv","5/1/68 6:00","6/1/68 6:00","1968","05",78.2,"Y",57.5979,18.4507
"4612","Stenstugu.csv","6/1/68 6:00","7/1/68 6:00","1968","06",32.9,"Y",57.5979,18.4507
"4613","Stenstugu.csv","7/1/68 6:00","8/1/68 6:00","1968","07",143,"Y",57.5979,18.4507
"4614","Stenstugu.csv","8/1/68 6:00","9/1/68 6:00","1968","08",66.7,"Y",57.5979,18.4507
"4615","Stenstugu.csv","9/1/68 6:00","10/1/68 6:00","1968","09",45.2,"Y",57.5979,18.4507
"4616","Stenstugu.csv","10/1/68 6:00","11/1/68 6:00","1968","10",66.9,"Y",57.5979,18.4507
"4617","Stenstugu.csv","11/1/68 6:00","12/1/68 6:00","1968","11",62.8,"Y",57.5979,18.4507
"4618","Stenstugu.csv","12/1/68 6:00","1/1/69 6:00","1968","12",23.6,"Y",57.5979,18.4507
"4619","Stenstugu.csv","1/1/69 6:00","2/1/69 6:00","1969","01",11.9,"Y",57.5979,18.4507
"4620","Stenstugu.csv","2/1/69 6:00","3/1/69 6:00","1969","02",51.3,"Y",57.5979,18.4507
"4621","Stenstugu.csv","3/1/69 6:00","4/1/69 6:00","1969","03",9.4,"Y",57.5979,18.4507
"4622","Stenstugu.csv","4/1/69 6:00","5/1/69 6:00","1969","04",26,"Y",57.5979,18.4507
"4623","Stenstugu.csv","5/1/69 6:00","6/1/69 6:00","1969","05",68.8,"Y",57.5979,18.4507
"4624","Stenstugu.csv","6/1/69 6:00","7/1/69 6:00","1969","06",4.4,"Y",57.5979,18.4507
"4625","Stenstugu.csv","7/1/69 6:00","8/1/69 6:00","1969","07",33.7,"Y",57.5979,18.4507
"4626","Stenstugu.csv","8/1/69 6:00","9/1/69 6:00","1969","08",114.1,"Y",57.5979,18.4507
"4627","Stenstugu.csv","9/1/69 6:00","10/1/69 6:00","1969","09",47.7,"Y",57.5979,18.4507
"4628","Stenstugu.csv","10/1/69 6:00","11/1/69 6:00","1969","10",43.7,"Y",57.5979,18.4507
"4629","Stenstugu.csv","11/1/69 6:00","12/1/69 6:00","1969","11",73,"Y",57.5979,18.4507
"4630","Stenstugu.csv","12/1/69 6:00","1/1/70 6:00","1969","12",12.5,"Y",57.5979,18.4507
"4631","Stenstugu.csv","1/1/70 6:00","2/1/70 6:00","1970","01",21.5,"Y",57.5979,18.4507
"4632","Stenstugu.csv","2/1/70 6:00","3/1/70 6:00","1970","02",7,"Y",57.5979,18.4507
"4633","Stenstugu.csv","3/1/70 6:00","4/1/70 6:00","1970","03",51.3,"Y",57.5979,18.4507
"4634","Stenstugu.csv","4/1/70 6:00","5/1/70 6:00","1970","04",75.8,"Y",57.5979,18.4507
"4635","Stenstugu.csv","5/1/70 6:00","6/1/70 6:00","1970","05",6.1,"Y",57.5979,18.4507
"4636","Stenstugu.csv","6/1/70 6:00","7/1/70 6:00","1970","06",14.8,"Y",57.5979,18.4507
"4637","Stenstugu.csv","7/1/70 6:00","8/1/70 6:00","1970","07",86.4,"Y",57.5979,18.4507
"4638","Stenstugu.csv","8/1/70 6:00","9/1/70 6:00","1970","08",18.8,"Y",57.5979,18.4507
"4639","Stenstugu.csv","9/1/70 6:00","10/1/70 6:00","1970","09",37.4,"Y",57.5979,18.4507
"4640","Stenstugu.csv","10/1/70 6:00","11/1/70 6:00","1970","10",81.7,"Y",57.5979,18.4507
"4641","Stenstugu.csv","11/1/70 6:00","12/1/70 6:00","1970","11",123.3,"Y",57.5979,18.4507
"4642","Stenstugu.csv","12/1/70 6:00","1/1/71 6:00","1970","12",32,"Y",57.5979,18.4507
"4643","Stenstugu.csv","1/1/71 6:00","2/1/71 6:00","1971","01",26.6,"Y",57.5979,18.4507
"4644","Stenstugu.csv","2/1/71 6:00","3/1/71 6:00","1971","02",47.3,"Y",57.5979,18.4507
"4645","Stenstugu.csv","3/1/71 6:00","4/1/71 6:00","1971","03",54.9,"Y",57.5979,18.4507
"4646","Stenstugu.csv","4/1/71 6:00","5/1/71 6:00","1971","04",18,"Y",57.5979,18.4507
"4647","Stenstugu.csv","5/1/71 6:00","6/1/71 6:00","1971","05",10.6,"Y",57.5979,18.4507
"4648","Stenstugu.csv","6/1/71 6:00","7/1/71 6:00","1971","06",31.5,"Y",57.5979,18.4507
"4649","Stenstugu.csv","7/1/71 6:00","8/1/71 6:00","1971","07",23.9,"Y",57.5979,18.4507
"4650","Stenstugu.csv","8/1/71 6:00","9/1/71 6:00","1971","08",22.9,"Y",57.5979,18.4507
"4651","Stenstugu.csv","9/1/71 6:00","10/1/71 6:00","1971","09",22.1,"Y",57.5979,18.4507
"4652","Stenstugu.csv","10/1/71 6:00","11/1/71 6:00","1971","10",29.8,"Y",57.5979,18.4507
"4653","Stenstugu.csv","11/1/71 6:00","12/1/71 6:00","1971","11",58.5,"Y",57.5979,18.4507
"4654","Stenstugu.csv","12/1/71 6:00","1/1/72 6:00","1971","12",42.7,"Y",57.5979,18.4507
"4655","Stenstugu.csv","1/1/72 6:00","2/1/72 6:00","1972","01",14.5,"Y",57.5979,18.4507
"4656","Stenstugu.csv","2/1/72 6:00","3/1/72 6:00","1972","02",24.6,"Y",57.5979,18.4507
"4657","Stenstugu.csv","3/1/72 6:00","4/1/72 6:00","1972","03",22.6,"Y",57.5979,18.4507
"4658","Stenstugu.csv","4/1/72 6:00","5/1/72 6:00","1972","04",29.2,"Y",57.5979,18.4507
"4659","Stenstugu.csv","5/1/72 6:00","6/1/72 6:00","1972","05",46,"Y",57.5979,18.4507
"4660","Stenstugu.csv","6/1/72 6:00","7/1/72 6:00","1972","06",8.5,"Y",57.5979,18.4507
"4661","Stenstugu.csv","7/1/72 6:00","8/1/72 6:00","1972","07",12.3,"Y",57.5979,18.4507
"4662","Stenstugu.csv","8/1/72 6:00","9/1/72 6:00","1972","08",95.5,"Y",57.5979,18.4507
"4663","Stenstugu.csv","9/1/72 6:00","10/1/72 6:00","1972","09",77.9,"Y",57.5979,18.4507
"4664","Stenstugu.csv","10/1/72 6:00","11/1/72 6:00","1972","10",38.1,"Y",57.5979,18.4507
"4665","Stenstugu.csv","11/1/72 6:00","12/1/72 6:00","1972","11",62.8,"Y",57.5979,18.4507
"4666","Stenstugu.csv","12/1/72 6:00","1/1/73 6:00","1972","12",33.7,"Y",57.5979,18.4507
"4667","Stenstugu.csv","1/1/73 6:00","2/1/73 6:00","1973","01",29.4,"Y",57.5979,18.4507
"4668","Stenstugu.csv","2/1/73 6:00","3/1/73 6:00","1973","02",20,"Y",57.5979,18.4507
"4669","Stenstugu.csv","3/1/73 6:00","4/1/73 6:00","1973","03",14,"Y",57.5979,18.4507
"4670","Stenstugu.csv","4/1/73 6:00","5/1/73 6:00","1973","04",49,"Y",57.5979,18.4507
"4671","Stenstugu.csv","5/1/73 6:00","6/1/73 6:00","1973","05",22.7,"Y",57.5979,18.4507
"4672","Stenstugu.csv","6/1/73 6:00","7/1/73 6:00","1973","06",14.2,"Y",57.5979,18.4507
"4673","Stenstugu.csv","7/1/73 6:00","8/1/73 6:00","1973","07",74.1,"Y",57.5979,18.4507
"4674","Stenstugu.csv","8/1/73 6:00","9/1/73 6:00","1973","08",16.6,"Y",57.5979,18.4507
"4675","Stenstugu.csv","9/1/73 6:00","10/1/73 6:00","1973","09",87.9,"Y",57.5979,18.4507
"4676","Stenstugu.csv","10/1/73 6:00","11/1/73 6:00","1973","10",77.6,"Y",57.5979,18.4507
"4677","Stenstugu.csv","11/1/73 6:00","12/1/73 6:00","1973","11",58,"Y",57.5979,18.4507
"4678","Stenstugu.csv","12/1/73 6:00","1/1/74 6:00","1973","12",34.9,"Y",57.5979,18.4507
"4679","Stenstugu.csv","1/1/74 6:00","2/1/74 6:00","1974","01",67.8,"Y",57.5979,18.4507
"4680","Stenstugu.csv","2/1/74 6:00","3/1/74 6:00","1974","02",43,"Y",57.5979,18.4507
"4681","Stenstugu.csv","3/1/74 6:00","4/1/74 6:00","1974","03",23.1,"Y",57.5979,18.4507
"4682","Stenstugu.csv","4/1/74 6:00","5/1/74 6:00","1974","04",2.5,"Y",57.5979,18.4507
"4683","Stenstugu.csv","5/1/74 6:00","6/1/74 6:00","1974","05",11.9,"Y",57.5979,18.4507
"4684","Stenstugu.csv","6/1/74 6:00","7/1/74 6:00","1974","06",35.6,"Y",57.5979,18.4507
"4685","Stenstugu.csv","7/1/74 6:00","8/1/74 6:00","1974","07",94.1,"Y",57.5979,18.4507
"4686","Stenstugu.csv","8/1/74 6:00","9/1/74 6:00","1974","08",28.4,"Y",57.5979,18.4507
"4687","Stenstugu.csv","9/1/74 6:00","10/1/74 6:00","1974","09",54.9,"Y",57.5979,18.4507
"4688","Stenstugu.csv","10/1/74 6:00","11/1/74 6:00","1974","10",134.8,"Y",57.5979,18.4507
"4689","Stenstugu.csv","11/1/74 6:00","12/1/74 6:00","1974","11",100,"Y",57.5979,18.4507
"4690","Stenstugu.csv","12/1/74 6:00","1/1/75 6:00","1974","12",101.4,"Y",57.5979,18.4507
"4691","Stenstugu.csv","1/1/75 6:00","2/1/75 6:00","1975","01",25.6,"Y",57.5979,18.4507
"4692","Stenstugu.csv","2/1/75 6:00","3/1/75 6:00","1975","02",6.8,"Y",57.5979,18.4507
"4693","Stenstugu.csv","3/1/75 6:00","4/1/75 6:00","1975","03",48.2,"Y",57.5979,18.4507
"4694","Stenstugu.csv","4/1/75 6:00","5/1/75 6:00","1975","04",21.1,"Y",57.5979,18.4507
"4695","Stenstugu.csv","5/1/75 6:00","6/1/75 6:00","1975","05",23.5,"Y",57.5979,18.4507
"4696","Stenstugu.csv","6/1/75 6:00","7/1/75 6:00","1975","06",1.9,"Y",57.5979,18.4507
"4697","Stenstugu.csv","7/1/75 6:00","8/1/75 6:00","1975","07",43,"Y",57.5979,18.4507
"4698","Stenstugu.csv","8/1/75 6:00","9/1/75 6:00","1975","08",44.1,"Y",57.5979,18.4507
"4699","Stenstugu.csv","9/1/75 6:00","10/1/75 6:00","1975","09",38.3,"Y",57.5979,18.4507
"4700","Stenstugu.csv","10/1/75 6:00","11/1/75 6:00","1975","10",35.4,"Y",57.5979,18.4507
"4701","Stenstugu.csv","11/1/75 6:00","12/1/75 6:00","1975","11",38,"Y",57.5979,18.4507
"4702","Stenstugu.csv","12/1/75 6:00","1/1/76 6:00","1975","12",16.5,"Y",57.5979,18.4507
"4703","Stenstugu.csv","1/1/76 6:00","2/1/76 6:00","1976","01",54.1,"Y",57.5979,18.4507
"4704","Stenstugu.csv","2/1/76 6:00","3/1/76 6:00","1976","02",22.6,"Y",57.5979,18.4507
"4705","Stenstugu.csv","3/1/76 6:00","4/1/76 6:00","1976","03",26.7,"Y",57.5979,18.4507
"4706","Stenstugu.csv","4/1/76 6:00","5/1/76 6:00","1976","04",42.4,"Y",57.5979,18.4507
"4707","Stenstugu.csv","5/1/76 6:00","6/1/76 6:00","1976","05",24,"Y",57.5979,18.4507
"4708","Stenstugu.csv","6/1/76 6:00","7/1/76 6:00","1976","06",10.8,"Y",57.5979,18.4507
"4709","Stenstugu.csv","7/1/76 6:00","8/1/76 6:00","1976","07",29.7,"Y",57.5979,18.4507
"4710","Stenstugu.csv","8/1/76 6:00","9/1/76 6:00","1976","08",23.1,"Y",57.5979,18.4507
"4711","Stenstugu.csv","9/1/76 6:00","10/1/76 6:00","1976","09",46.7,"Y",57.5979,18.4507
"4712","Stenstugu.csv","10/1/76 6:00","11/1/76 6:00","1976","10",21.4,"Y",57.5979,18.4507
"4713","Stenstugu.csv","11/1/76 6:00","12/1/76 6:00","1976","11",42.3,"Y",57.5979,18.4507
"4714","Stenstugu.csv","12/1/76 6:00","1/1/77 6:00","1976","12",105,"Y",57.5979,18.4507
"4715","Stenstugu.csv","1/1/77 6:00","2/1/77 6:00","1977","01",35.4,"Y",57.5979,18.4507
"4716","Stenstugu.csv","2/1/77 6:00","3/1/77 6:00","1977","02",28.7,"Y",57.5979,18.4507
"4717","Stenstugu.csv","3/1/77 6:00","4/1/77 6:00","1977","03",19.3,"Y",57.5979,18.4507
"4718","Stenstugu.csv","4/1/77 6:00","5/1/77 6:00","1977","04",22.7,"Y",57.5979,18.4507
"4719","Stenstugu.csv","5/1/77 6:00","6/1/77 6:00","1977","05",30.4,"Y",57.5979,18.4507
"4720","Stenstugu.csv","6/1/77 6:00","7/1/77 6:00","1977","06",19.2,"Y",57.5979,18.4507
"4721","Stenstugu.csv","7/1/77 6:00","8/1/77 6:00","1977","07",75.8,"Y",57.5979,18.4507
"4722","Stenstugu.csv","8/1/77 6:00","9/1/77 6:00","1977","08",6.8,"Y",57.5979,18.4507
"4723","Stenstugu.csv","9/1/77 6:00","10/1/77 6:00","1977","09",78.7,"Y",57.5979,18.4507
"4724","Stenstugu.csv","10/1/77 6:00","11/1/77 6:00","1977","10",44.8,"Y",57.5979,18.4507
"4725","Stenstugu.csv","11/1/77 6:00","12/1/77 6:00","1977","11",65.1,"Y",57.5979,18.4507
"4726","Stenstugu.csv","12/1/77 6:00","1/1/78 6:00","1977","12",75,"Y",57.5979,18.4507
"4727","Stenstugu.csv","1/1/78 6:00","2/1/78 6:00","1978","01",54.2,"Y",57.5979,18.4507
"4728","Stenstugu.csv","2/1/78 6:00","3/1/78 6:00","1978","02",30,"Y",57.5979,18.4507
"4729","Stenstugu.csv","3/1/78 6:00","4/1/78 6:00","1978","03",68.9,"Y",57.5979,18.4507
"4730","Stenstugu.csv","4/1/78 6:00","5/1/78 6:00","1978","04",4.5,"Y",57.5979,18.4507
"4731","Stenstugu.csv","5/1/78 6:00","6/1/78 6:00","1978","05",9.6,"Y",57.5979,18.4507
"4732","Stenstugu.csv","6/1/78 6:00","7/1/78 6:00","1978","06",18.5,"Y",57.5979,18.4507
"4733","Stenstugu.csv","7/1/78 6:00","8/1/78 6:00","1978","07",43.4,"Y",57.5979,18.4507
"4734","Stenstugu.csv","8/1/78 6:00","9/1/78 6:00","1978","08",64.1,"Y",57.5979,18.4507
"4735","Stenstugu.csv","9/1/78 6:00","10/1/78 6:00","1978","09",105.1,"Y",57.5979,18.4507
"4736","Stenstugu.csv","10/1/78 6:00","11/1/78 6:00","1978","10",14.4,"Y",57.5979,18.4507
"4737","Stenstugu.csv","11/1/78 6:00","12/1/78 6:00","1978","11",54.9,"Y",57.5979,18.4507
"4738","Stenstugu.csv","12/1/78 6:00","1/1/79 6:00","1978","12",20,"Y",57.5979,18.4507
"4739","Stenstugu.csv","1/1/79 6:00","2/1/79 6:00","1979","01",76.1,"Y",57.5979,18.4507
"4740","Stenstugu.csv","2/1/79 6:00","3/1/79 6:00","1979","02",24.5,"Y",57.5979,18.4507
"4741","Stenstugu.csv","3/1/79 6:00","4/1/79 6:00","1979","03",63.7,"Y",57.5979,18.4507
"4742","Stenstugu.csv","4/1/79 6:00","5/1/79 6:00","1979","04",24.4,"Y",57.5979,18.4507
"4743","Stenstugu.csv","5/1/79 6:00","6/1/79 6:00","1979","05",25,"Y",57.5979,18.4507
"4744","Stenstugu.csv","6/1/79 6:00","7/1/79 6:00","1979","06",7.4,"Y",57.5979,18.4507
"4745","Stenstugu.csv","7/1/79 6:00","8/1/79 6:00","1979","07",117.2,"Y",57.5979,18.4507
"4746","Stenstugu.csv","8/1/79 6:00","9/1/79 6:00","1979","08",57.4,"Y",57.5979,18.4507
"4747","Stenstugu.csv","9/1/79 6:00","10/1/79 6:00","1979","09",34.4,"Y",57.5979,18.4507
"4748","Stenstugu.csv","10/1/79 6:00","11/1/79 6:00","1979","10",9.6,"Y",57.5979,18.4507
"4749","Stenstugu.csv","11/1/79 6:00","12/1/79 6:00","1979","11",83.4,"Y",57.5979,18.4507
"4750","Stenstugu.csv","12/1/79 6:00","1/1/80 6:00","1979","12",48.7,"Y",57.5979,18.4507
"4751","Stenstugu.csv","1/1/80 6:00","2/1/80 6:00","1980","01",20.2,"Y",57.5979,18.4507
"4752","Stenstugu.csv","2/1/80 6:00","3/1/80 6:00","1980","02",18.7,"Y",57.5979,18.4507
"4753","Stenstugu.csv","3/1/80 6:00","4/1/80 6:00","1980","03",12.9,"Y",57.5979,18.4507
"4754","Stenstugu.csv","4/1/80 6:00","5/1/80 6:00","1980","04",36.9,"Y",57.5979,18.4507
"4755","Stenstugu.csv","5/1/80 6:00","6/1/80 6:00","1980","05",16.5,"Y",57.5979,18.4507
"4756","Stenstugu.csv","6/1/80 6:00","7/1/80 6:00","1980","06",35.5,"Y",57.5979,18.4507
"4757","Stenstugu.csv","7/1/80 6:00","8/1/80 6:00","1980","07",47.4,"Y",57.5979,18.4507
"4758","Stenstugu.csv","8/1/80 6:00","9/1/80 6:00","1980","08",110.7,"Y",57.5979,18.4507
"4759","Stenstugu.csv","9/1/80 6:00","10/1/80 6:00","1980","09",41,"Y",57.5979,18.4507
"4760","Stenstugu.csv","10/1/80 6:00","11/1/80 6:00","1980","10",106.4,"Y",57.5979,18.4507
"4761","Stenstugu.csv","11/1/80 6:00","12/1/80 6:00","1980","11",49.8,"Y",57.5979,18.4507
"4762","Stenstugu.csv","12/1/80 6:00","1/1/81 6:00","1980","12",84.2,"Y",57.5979,18.4507
"4763","Stenstugu.csv","1/1/81 6:00","2/1/81 6:00","1981","01",33.2,"Y",57.5979,18.4507
"4764","Stenstugu.csv","2/1/81 6:00","3/1/81 6:00","1981","02",29.1,"Y",57.5979,18.4507
"4765","Stenstugu.csv","3/1/81 6:00","4/1/81 6:00","1981","03",57.7,"Y",57.5979,18.4507
"4766","Stenstugu.csv","4/1/81 6:00","5/1/81 6:00","1981","04",6.6,"Y",57.5979,18.4507
"4767","Stenstugu.csv","5/1/81 6:00","6/1/81 6:00","1981","05",12.4,"Y",57.5979,18.4507
"4768","Stenstugu.csv","6/1/81 6:00","7/1/81 6:00","1981","06",46.5,"Y",57.5979,18.4507
"4769","Stenstugu.csv","7/1/81 6:00","8/1/81 6:00","1981","07",31.5,"Y",57.5979,18.4507
"4770","Stenstugu.csv","8/1/81 6:00","9/1/81 6:00","1981","08",63.4,"Y",57.5979,18.4507
"4771","Stenstugu.csv","9/1/81 6:00","10/1/81 6:00","1981","09",12.6,"Y",57.5979,18.4507
"4772","Stenstugu.csv","10/1/81 6:00","11/1/81 6:00","1981","10",96.4,"Y",57.5979,18.4507
"4773","Stenstugu.csv","11/1/81 6:00","12/1/81 6:00","1981","11",100.5,"Y",57.5979,18.4507
"4774","Stenstugu.csv","12/1/81 6:00","1/1/82 6:00","1981","12",60.5,"Y",57.5979,18.4507
"4775","Stenstugu.csv","1/1/82 6:00","2/1/82 6:00","1982","01",48.2,"Y",57.5979,18.4507
"4776","Stenstugu.csv","2/1/82 6:00","3/1/82 6:00","1982","02",14.7,"Y",57.5979,18.4507
"4777","Stenstugu.csv","3/1/82 6:00","4/1/82 6:00","1982","03",30.7,"Y",57.5979,18.4507
"4778","Stenstugu.csv","4/1/82 6:00","5/1/82 6:00","1982","04",19,"Y",57.5979,18.4507
"4779","Stenstugu.csv","5/1/82 6:00","6/1/82 6:00","1982","05",38.9,"Y",57.5979,18.4507
"4780","Stenstugu.csv","6/1/82 6:00","7/1/82 6:00","1982","06",63.1,"Y",57.5979,18.4507
"4781","Stenstugu.csv","7/1/82 6:00","8/1/82 6:00","1982","07",12.6,"Y",57.5979,18.4507
"4782","Stenstugu.csv","8/1/82 6:00","9/1/82 6:00","1982","08",42.6,"Y",57.5979,18.4507
"4783","Stenstugu.csv","9/1/82 6:00","10/1/82 6:00","1982","09",35.3,"Y",57.5979,18.4507
"4784","Stenstugu.csv","10/1/82 6:00","11/1/82 6:00","1982","10",45.8,"Y",57.5979,18.4507
"4785","Stenstugu.csv","11/1/82 6:00","12/1/82 6:00","1982","11",40.5,"Y",57.5979,18.4507
"4786","Stenstugu.csv","12/1/82 6:00","1/1/83 6:00","1982","12",48,"Y",57.5979,18.4507
"4787","Stenstugu.csv","1/1/83 6:00","2/1/83 6:00","1983","01",59,"Y",57.5979,18.4507
"4788","Stenstugu.csv","2/1/83 6:00","3/1/83 6:00","1983","02",18.1,"Y",57.5979,18.4507
"4789","Stenstugu.csv","3/1/83 6:00","4/1/83 6:00","1983","03",64.9,"Y",57.5979,18.4507
"4790","Stenstugu.csv","4/1/83 6:00","5/1/83 6:00","1983","04",29,"Y",57.5979,18.4507
"4791","Stenstugu.csv","5/1/83 6:00","6/1/83 6:00","1983","05",21.6,"Y",57.5979,18.4507
"4792","Stenstugu.csv","6/1/83 6:00","7/1/83 6:00","1983","06",17.2,"Y",57.5979,18.4507
"4793","Stenstugu.csv","7/1/83 6:00","8/1/83 6:00","1983","07",16.5,"Y",57.5979,18.4507
"4794","Stenstugu.csv","8/1/83 6:00","9/1/83 6:00","1983","08",14.5,"Y",57.5979,18.4507
"4795","Stenstugu.csv","9/1/83 6:00","10/1/83 6:00","1983","09",158.2,"Y",57.5979,18.4507
"4796","Stenstugu.csv","10/1/83 6:00","11/1/83 6:00","1983","10",63,"Y",57.5979,18.4507
"4797","Stenstugu.csv","11/1/83 6:00","12/1/83 6:00","1983","11",35.9,"Y",57.5979,18.4507
"4798","Stenstugu.csv","12/1/83 6:00","1/1/84 6:00","1983","12",35.8,"Y",57.5979,18.4507
"4799","Stenstugu.csv","1/1/84 6:00","2/1/84 6:00","1984","01",71.7,"Y",57.5979,18.4507
"4800","Stenstugu.csv","2/1/84 6:00","3/1/84 6:00","1984","02",31.8,"Y",57.5979,18.4507
"4801","Stenstugu.csv","3/1/84 6:00","4/1/84 6:00","1984","03",23,"Y",57.5979,18.4507
"4802","Stenstugu.csv","4/1/84 6:00","5/1/84 6:00","1984","04",17.1,"Y",57.5979,18.4507
"4803","Stenstugu.csv","5/1/84 6:00","6/1/84 6:00","1984","05",22.7,"Y",57.5979,18.4507
