gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1428379178	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426357	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Bälsalvret.	b8323864-602a-4a7d-9127-bb903054e97d	57.658982	18.680251	25.0						2008-07-03T00:00:00Z	3	7	2008	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90876819				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:56.178Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428379140	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426304	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Platanthera	Platanthera chlorantha		SPECIES	Platanthera chlorantha Cust. ex Rchb.	SE	Hejdeby hällar.	b8323864-602a-4a7d-9127-bb903054e97d	57.637625	18.370961	25.0						2008-07-03T00:00:00Z	3	7	2008	2797913	2797913	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90877993				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:56.536Z		GEODETIC_DATUM_ASSUMED_WGS84
1428378983	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426135	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Horsan NR.	b8323864-602a-4a7d-9127-bb903054e97d	57.865513	18.846942	10.0						2015-07-13T00:00:00Z	13	7	2015	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90877094				CC0_1_0	Kjell Mathson	Kjell Mathson			2018-12-18T17:34:19.820Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428378919	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426118	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Platanthera	Platanthera chlorantha		SPECIES	Platanthera chlorantha Cust. ex Rchb.	SE	Horsan NR.	b8323864-602a-4a7d-9127-bb903054e97d	57.865513	18.846942	10.0						2015-07-13T00:00:00Z	13	7	2015	2797913	2797913	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90874945				CC0_1_0	Kjell Mathson	Kjell Mathson			2019-05-29T23:12:56.946Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428378918	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426098	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Horsan NR.	b8323864-602a-4a7d-9127-bb903054e97d	57.86548	18.846753	10.0						2015-07-13T00:00:00Z	13	7	2015	2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90876760				CC0_1_0	Kjell Mathson	Kjell Mathson			2019-05-29T23:12:56.603Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428378833	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426082	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Horsan NR.	b8323864-602a-4a7d-9127-bb903054e97d	57.86549	18.846727	10.0						2015-07-13T00:00:00Z	13	7	2015	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90874943				CC0_1_0	Kjell Mathson	Kjell Mathson			2019-05-29T23:12:56.057Z		GEODETIC_DATUM_ASSUMED_WGS84
1428378772	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56426064	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia conopsea		SPECIES	Gymnadenia conopsea (L.) R.Br.	SE	Horsan NR.	b8323864-602a-4a7d-9127-bb903054e97d	57.865561	18.846691	10.0						2015-07-13T00:00:00Z	13	7	2015	7845022	7845022	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90876722				CC0_1_0	Kjell Mathson	Kjell Mathson			2019-05-29T23:12:56.450Z		GEODETIC_DATUM_ASSUMED_WGS84
1428372559	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418728	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis helleborine		SPECIES	Epipactis helleborine (L.) Crantz	SE	Botes källmyr i Russparken.	b8323864-602a-4a7d-9127-bb903054e97d	57.339585	18.322667	25.0						2008-07-02T00:00:00Z	2	7	2008	8998684	8998684	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90850613				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:53.886Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428372483	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418709	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata	incarnata	VARIETY	Dactylorhiza incarnata var. incarnata	SE	Botes källmyr i Russparken.	b8323864-602a-4a7d-9127-bb903054e97d	57.339798	18.321967	25.0						2008-07-02T00:00:00Z	2	7	2008	7320216	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90850961				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:53.964Z		GEODETIC_DATUM_ASSUMED_WGS84
1428372476	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418707	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata	ochroleuca	VARIETY	Dactylorhiza incarnata var. ochroleuca (Wüstnei ex Boll) Hyl.	SE	Botes källmyr i Russparken.	b8323864-602a-4a7d-9127-bb903054e97d	57.339798	18.321967	25.0						2008-07-02T00:00:00Z	2	7	2008	8315425	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90862868				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:53.776Z		GEODETIC_DATUM_ASSUMED_WGS84
1428372474	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418704	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza maculata	maculata	SUBSPECIES	Dactylorhiza maculata subsp. maculata	SE	Botes källmyr i Russparken.	b8323864-602a-4a7d-9127-bb903054e97d	57.339798	18.321967	25.0						2008-07-02T00:00:00Z	2	7	2008	7227967	8179794	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90854319				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:53.739Z		GEODETIC_DATUM_ASSUMED_WGS84
1428372435	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418665	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia conopsea		SPECIES	Gymnadenia conopsea (L.) R.Br.	SE	Botes källmyr i Russparken.	b8323864-602a-4a7d-9127-bb903054e97d	57.339798	18.321967	25.0						2008-07-02T00:00:00Z	2	7	2008	7845022	7845022	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90859590				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:53.004Z		GEODETIC_DATUM_ASSUMED_WGS84
1428372430	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418663	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Botes källmyr i Russparken.	b8323864-602a-4a7d-9127-bb903054e97d	57.339798	18.321967	25.0						2008-07-02T00:00:00Z	2	7	2008	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90856094				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:52.971Z		GEODETIC_DATUM_ASSUMED_WGS84
1428372401	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418561	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Klinteberget.	b8323864-602a-4a7d-9127-bb903054e97d	57.380066	18.234219	25.0						2008-07-02T00:00:00Z	2	7	2008	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90856004				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:53.983Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428372396	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56418559	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis helleborine		SPECIES	Epipactis helleborine (L.) Crantz	SE	Klinteberget.	b8323864-602a-4a7d-9127-bb903054e97d	57.380066	18.234219	25.0						2008-07-02T00:00:00Z	2	7	2008	8998684	8998684	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90853726				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:54.015Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364227	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409802	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Torsburgen.	b8323864-602a-4a7d-9127-bb903054e97d	57.415395	18.724744	5.0						2008-07-01T00:00:00Z	1	7	2008	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90863701				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2018-12-18T17:34:11.887Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364220	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409799	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Platanthera	Platanthera chlorantha		SPECIES	Platanthera chlorantha Cust. ex Rchb.	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	2797913	2797913	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90866071				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:50.272Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364217	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409798	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90857998				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:50.506Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364214	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409797	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis helleborine		SPECIES	Epipactis helleborine (L.) Crantz	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	8998684	8998684	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90860002				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:50.572Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364198	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409793	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Orchis	Orchis mascula		SPECIES	Orchis mascula (L.) L.	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	2849427	2849427	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90851192				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:51.254Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364183	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409709	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia conopsea		SPECIES	Gymnadenia conopsea (L.) R.Br.	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	7845022	7845022	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90853432				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:51.543Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364174	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409707	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Neottia	Neottia ovata		SPECIES	Neottia ovata Bluff & Fingerh.	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	2816250	2816250	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90855049				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:50.757Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364130	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409726	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Platanthera	Platanthera bifolia	bifolia	SUBSPECIES	Platanthera bifolia subsp. bifolia	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	7227747	9213153	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90854037				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:50.228Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364109	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409723	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza maculata	maculata	SUBSPECIES	Dactylorhiza maculata subsp. maculata	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	7227967	8179794	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90853577				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:49.801Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428364094	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56409720	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Anga prästänge	b8323864-602a-4a7d-9127-bb903054e97d	57.476904	18.708943	5.0						2008-07-01T00:00:00Z	1	7	2008	2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90853210				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2019-05-29T23:12:50.586Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358727	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403706	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Platanthera	Platanthera bifolia		SPECIES	Platanthera bifolia (L.) Rich.	SE	Mästermyr, f d Esketräsk	b8323864-602a-4a7d-9127-bb903054e97d	57.236171	18.222595	250.0						1992-06-19T00:00:00Z	19	6	1992	9213153	9213153	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90861017				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.429Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358719	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403704	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Mästermyr, f d Esketräsk	b8323864-602a-4a7d-9127-bb903054e97d	57.236171	18.222595	250.0						1992-06-19T00:00:00Z	19	6	1992	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90852319				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.584Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358715	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403703	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens		SPECIES	Epipactis atrorubens (Hoffm.) Besser	SE	Mästermyr, f d Esketräsk	b8323864-602a-4a7d-9127-bb903054e97d	57.236171	18.222595	250.0						1992-06-19T00:00:00Z	19	6	1992	5318958	5318958	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90860526				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.705Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358711	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403702	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Mästermyr, f d Esketräsk	b8323864-602a-4a7d-9127-bb903054e97d	57.236171	18.222595	250.0						1992-06-19T00:00:00Z	19	6	1992	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90863334				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.723Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358707	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403701	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Mästermyr, f d Esketräsk	b8323864-602a-4a7d-9127-bb903054e97d	57.236171	18.222595	250.0						1992-06-19T00:00:00Z	19	6	1992	2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90859088				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:49.267Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358577	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403570	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata	cruenta	VARIETY	Dactylorhiza incarnata var. cruenta (O F.Müll.) Hyl.	SE	Skansudd	b8323864-602a-4a7d-9127-bb903054e97d	57.686969	18.34614	150.0										7487842	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90860946				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.462Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358573	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403569	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Skansudd	b8323864-602a-4a7d-9127-bb903054e97d	57.686969	18.34614	150.0										8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90862086				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:49.180Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358569	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403568	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Skansudd	b8323864-602a-4a7d-9127-bb903054e97d	57.686969	18.34614	150.0										2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90851467				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.448Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358564	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403567	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Neottia	Neottia nidus-avis		SPECIES	Neottia nidus-avis Rich.	SE	Skansudd	b8323864-602a-4a7d-9127-bb903054e97d	57.686969	18.34614	150.0										2816176	2816176	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90855211				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.462Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1428358561	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56403566	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Dactylorhiza	Dactylorhiza incarnata		SPECIES	Dactylorhiza incarnata (L.) Soó	SE	Hammars kvarn	b8323864-602a-4a7d-9127-bb903054e97d	57.518469	18.713542	25.0						1992-06-09T00:00:00Z	9	6	1992	8248593	8248593	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90863251				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.094Z		GEODETIC_DATUM_ASSUMED_WGS84
1428358013	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56402791	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis palustris		SPECIES	Epipactis palustris Crantz	SE	Horsan O - SO	b8323864-602a-4a7d-9127-bb903054e97d	57.865251	18.851047	500.0						1988-07-10T00:00:00Z	10	7	1988	5319226	5319226	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90863596				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.182Z		GEODETIC_DATUM_ASSUMED_WGS84
1428358007	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56402788	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Ophrys	Ophrys insectifera		SPECIES	Ophrys insectifera L.	SE	Horsan O - SO	b8323864-602a-4a7d-9127-bb903054e97d	57.865251	18.851047	500.0						1988-07-10T00:00:00Z	10	7	1988	2792588	2792588	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90851738				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:47.574Z		GEODETIC_DATUM_ASSUMED_WGS84
1428358004	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56402787	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia densiflora	densiflora	SUBSPECIES	Gymnadenia conopsea subsp. densiflora (Wahlenb.) K.Richt.	SE	Horsan O - SO	b8323864-602a-4a7d-9127-bb903054e97d	57.865251	18.851047	500.0						1988-07-10T00:00:00Z	10	7	1988	7530141	2840425	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90856277				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:49.334Z		GEODETIC_DATUM_ASSUMED_WGS84
1428358001	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56402786	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Gymnadenia	Gymnadenia conopsea		SPECIES	Gymnadenia conopsea (L.) R.Br.	SE	Horsan O - SO	b8323864-602a-4a7d-9127-bb903054e97d	57.865251	18.851047	500.0						1988-07-10T00:00:00Z	10	7	1988	7845022	7845022	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90867946				CC0_1_0	Anita Stridvall	Anita Stridvall, Leif Stridvall			2019-05-29T23:12:48.142Z		GEODETIC_DATUM_ASSUMED_WGS84
1428352156	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:56396421	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Neottia	Neottia ovata		SPECIES	Neottia ovata Bluff & Fingerh.	SE	Kohlens kvarn.	b8323864-602a-4a7d-9127-bb903054e97d	57.676341	18.33766	5.0						2008-06-30T00:00:00Z	30	6	2008	2816250	2816250	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	90834491				CC0_1_0	Charlotte Wigermo	Charlotte Wigermo, Åke Svensson, Bengt Nilsson			2018-12-18T17:34:05.288Z		GEODETIC_DATUM_ASSUMED_WGS84
